card_id,name,owned_multiverseid,created,modified,color,cmc,mana_cost,types,reserved,multiverse_id,printings
143,Ball Lightning,26620,2017-09-04 18:37:30.281938,,R,3,{R}{R}{R},Creature,f,,"[{""rarity"":""R"",""set"":""4ED"",""multiverseid"":""2259""},{""rarity"":""R"",""set"":""5ED"",""multiverseid"":""4031""},{""rarity"":""R"",""set"":""A25"",""multiverseid"":""442110""},{""rarity"":""R"",""set"":""BTD"",""multiverseid"":""26620""},{""rarity"":""R"",""set"":""DRK"",""multiverseid"":""1783""},{""rarity"":""R"",""set"":""JMP"",""multiverseid"":""489481""},{""rarity"":""R"",""set"":""M10"",""multiverseid"":""191393""},{""rarity"":""R"",""set"":""PD2"",""multiverseid"":""234722""}]"
246,Mirror Entity,141818,2017-09-04 18:38:23.275395,,W,3,{2}{W},Creature,f,397806,"[{""rarity"":""R"",""set"":""C13"",""multiverseid"":376409},{""rarity"":""R"",""set"":""C16"",""multiverseid"":420687},{""rarity"":""R"",""set"":""CMA"",""multiverseid"":430235},{""rarity"":""R"",""set"":""LRW"",""multiverseid"":141818},{""rarity"":""R"",""set"":""MM2"",""multiverseid"":397806}]"
288,Chord of Calling,383209,2017-09-04 18:39:32.661676,,G,3,{X}{G}{G}{G},Instant,f,89064,"[{""rarity"":""R"",""set"":""M15"",""multiverseid"":383209},{""rarity"":""R"",""set"":""RAV"",""multiverseid"":89064}]"
351,Blightsteel Colossus,221563,2017-09-04 18:40:51.629431,,"",12,{12},"Artifact,Creature",f,221563,"[{""rarity"":""M"",""set"":""MBS"",""multiverseid"":221563}]"
973,Nexus of Fate,,2019-01-19 16:37:52.485787,,U,7,{5}{U}{U},Instant,f,450253,"[{""rarity"":""M"",""set"":""M19"",""multiverseid"":450253}]"
980,Pia Nalaar,,2019-01-19 16:37:53.627201,,R,3,{2}{R},Creature,f,,"[{""rarity"":""R"",""set"":""KLD"",""multiverseid"":417697},{""rarity"":""R"",""set"":""PKLD""}]"
1069,Terror of the Peaks,,2020-09-13 21:22:48.881447,,R,5,{3}{R}{R},Creature,f,,"[{""rarity"":""M"",""set"":""M21"",""multiverseid"":485487},{""rarity"":""M"",""set"":""M21"",""multiverseid"":488268}]"
376,Manriki-Gusari,74158,2017-09-04 18:40:56.108589,,"",2,{2},Artifact,f,74158,"[{""rarity"":""U"",""set"":""SOK"",""multiverseid"":74158}]"
495,Baleful Strix,376260,2017-09-04 18:43:23.702034,,BU,2,{U}{B},"Artifact,Creature",f,382855,"[{""rarity"":""U"",""set"":""C13"",""multiverseid"":376260},{""rarity"":""U"",""set"":""C16"",""multiverseid"":420798},{""rarity"":""U"",""set"":""E01"",""multiverseid"":430619},{""rarity"":""R"",""set"":""EMA"",""multiverseid"":413738},{""rarity"":""U"",""set"":""PC2"",""multiverseid"":265156},{""rarity"":""U"",""set"":""PCA"",""multiverseid"":423507}]"
840,Celestial Colonnade,177545,2017-09-17 22:06:11.537678,,"",0,,Land,f,177545,"[{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":457137},{""rarity"":""R"",""set"":""UMA"",""multiverseid"":456834},{""rarity"":""R"",""set"":""WWK"",""multiverseid"":177545}]"
920,Pyretic Ritual,205067,2018-01-05 02:54:10.624982,,R,2,{1}{R},Instant,f,205067,"[{""rarity"":""C"",""set"":""M11"",""multiverseid"":205067}]"
921,"Razaketh, the Foulblooded",430762,2018-01-05 02:54:10.794653,,B,8,{5}{B}{B}{B},Creature,f,,"[{""rarity"":""M"",""set"":""HOU"",""multiverseid"":430762}]"
975,"Nissa, Vastwood Seer",,2019-01-19 16:37:52.812322,,G,3,{2}{G},Creature,f,439341,"[{""rarity"":""M"",""set"":""ORI"",""multiverseid"":398438},{""rarity"":""M"",""set"":""V17"",""multiverseid"":439341}]"
1067,Shark Typhoon,,2020-09-13 21:22:48.590926,,U,6,{5}{U},Enchantment,f,,"[{""rarity"":""R"",""set"":""IKO"",""multiverseid"":479587}]"
162,Flametongue Kavu,26262,2017-09-04 18:37:33.572222,,R,4,{3}{R},Creature,f,,"[{""rarity"":""U"",""set"":""C14"",""multiverseid"":""389519""},{""rarity"":""U"",""set"":""CM2"",""multiverseid"":""446835""},{""rarity"":""U"",""set"":""CMD"",""multiverseid"":""247368""},{""rarity"":""U"",""set"":""DD2"",""multiverseid"":""189234""},{""rarity"":""U"",""set"":""E01"",""multiverseid"":""430587""},{""rarity"":""U"",""set"":""HOP"",""multiverseid"":""205392""},{""rarity"":""U"",""set"":""JMP"",""multiverseid"":""489509""},{""rarity"":""U"",""set"":""JVC"",""multiverseid"":""393837""},{""rarity"":""U"",""set"":""PLS"",""multiverseid"":""26262""}]"
371,Lion's Eye Diamond,3255,2017-09-04 18:40:55.21249,,"",0,{0},Artifact,t,383000,"[{""rarity"":""R"",""set"":""MIR"",""multiverseid"":3255}]"
1240,Court of Bounty,,2021-10-25 02:17:51.091117,,G,4,{2}{G}{G},Enchantment,f,,"[{""rarity"":""R"",""set"":""CMR"",""multiverseid"":""497740""},{""rarity"":""R"",""set"":""CMR"",""multiverseid"":""502349""}]"
442,Gruul Turf,397689,2017-09-04 18:42:41.250251,,"",0,,Land,f,,"[{""rarity"":""U"",""set"":""C16"",""multiverseid"":420917},{""rarity"":""U"",""set"":""C18"",""multiverseid"":451207},{""rarity"":""U"",""set"":""C19"",""multiverseid"":470796},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247278},{""rarity"":""C"",""set"":""GK2"",""multiverseid"":460316},{""rarity"":""C"",""set"":""GPT"",""multiverseid"":97223},{""rarity"":""C"",""set"":""HOP"",""multiverseid"":205353},{""rarity"":""U"",""set"":""IMA"",""multiverseid"":438805},{""rarity"":""U"",""set"":""MM2"",""multiverseid"":397689},{""rarity"":""C"",""set"":""PC2"",""multiverseid"":271228},{""rarity"":""C"",""set"":""PCA"",""multiverseid"":423544}]"
947,"Teferi, Hero of Dominaria",443095,2018-07-01 02:06:18.044424,,UW,5,{3}{W}{U},Planeswalker,f,,"[{""rarity"":""M"",""set"":""DOM"",""multiverseid"":443095}]"
948,Thrashing Brontodon,439805,2018-07-01 02:06:18.212729,,G,3,{1}{G}{G},Creature,f,439805,"[{""rarity"":""U"",""set"":""GNT"",""multiverseid"":456570},{""rarity"":""U"",""set"":""M20"",""multiverseid"":466951},{""rarity"":""U"",""set"":""RIX"",""multiverseid"":439805}]"
946,Skymarcher Aspirant,439678,2018-07-01 02:06:17.865047,,W,1,{W},Creature,f,439678,"[{""rarity"":""U"",""set"":""RIX"",""multiverseid"":439678}]"
967,Flame Slash,193648,2019-01-19 16:31:08.227972,,R,1,{R},Sorcery,f,193648,"[{""rarity"":""C"",""set"":""CN2"",""multiverseid"":416914},{""rarity"":""C"",""set"":""DDK"",""multiverseid"":368536},{""rarity"":""C"",""set"":""ROE"",""multiverseid"":193648}]"
988,Tireless Tracker,,2019-01-19 16:38:07.365967,,G,3,{2}{G},Creature,f,409997,"[{""rarity"":""R"",""set"":""PSOI""},{""rarity"":""R"",""set"":""SOI"",""multiverseid"":409997}]"
987,Thousand-Year Storm,,2019-01-19 16:38:07.202128,,RU,6,{4}{U}{R},Enchantment,f,,"[{""rarity"":""M"",""set"":""GRN"",""multiverseid"":452957},{""rarity"":""M"",""set"":""PGRN""}]"
986,Thief of Sanity,,2019-01-19 16:38:07.040235,,BU,3,{1}{U}{B},Creature,f,,"[{""rarity"":""R"",""set"":""GRN"",""multiverseid"":452955},{""rarity"":""R"",""set"":""PGRN""}]"
985,Spell Queller,,2019-01-19 16:38:06.880541,,UW,3,{1}{W}{U},Creature,f,,"[{""rarity"":""R"",""set"":""EMN"",""multiverseid"":414494},{""rarity"":""R"",""set"":""PEMN""}]"
989,Trostani Discordant,,2019-01-19 16:38:07.53531,,GW,5,{3}{G}{W},Creature,f,,"[{""rarity"":""M"",""set"":""GRN"",""multiverseid"":452958},{""rarity"":""M"",""set"":""PGRN""}]"
1003,Hydroid Krasis,,2019-05-30 13:00:49.979368,,GU,2,{X}{G}{U},Creature,f,457327,"[{""rarity"":""M"",""set"":""PRN""},{""rarity"":""M"",""set"":""RNA"",""multiverseid"":457327}]"
1004,Incubation Druid,,2019-05-30 13:00:50.121364,,G,2,{1}{G},Creature,f,457275,"[{""rarity"":""R"",""set"":""PRN""},{""rarity"":""R"",""set"":""RNA"",""multiverseid"":457275}]"
1071,"Yorion, Sky Nomad",,2020-09-13 21:23:10.792102,,WU,5,{3}{W/U}{W/U},Creature,f,,"[{""rarity"":""R"",""set"":""IKO"",""multiverseid"":479752}]"
1006,Light Up the Stage,457251,2019-05-30 13:00:50.405854,,R,3,{2}{R},Sorcery,f,457251,"[{""rarity"":""U"",""set"":""PRN""},{""rarity"":""U"",""set"":""RNA"",""multiverseid"":457251}]"
1008,Mastermind's Acquisition,,2019-05-30 13:00:50.693373,,B,4,{2}{B}{B},Sorcery,f,439734,"[{""rarity"":""R"",""set"":""PRIX""},{""rarity"":""R"",""set"":""RIX"",""multiverseid"":439734}]"
1007,Liliana's Triumph,461025,2019-05-30 13:00:50.548629,,B,2,{1}{B},Instant,f,461025,"[{""rarity"":""U"",""set"":""PWAR""},{""rarity"":""U"",""set"":""WAR"",""multiverseid"":461025}]"
1005,"Kaya, Orzhov Usurper",457330,2019-05-30 13:00:50.263615,,BW,3,{1}{W}{B},Planeswalker,f,457330,"[{""rarity"":""M"",""set"":""MED"",""multiverseid"":460129},{""rarity"":""M"",""set"":""RNA"",""multiverseid"":457330}]"
197,Sneak Attack,5594,2017-09-04 18:37:39.660808,,R,4,{3}{R},Enchantment,f,5594,"[{""rarity"":""M"",""set"":""2XM"",""multiverseid"":""489818""},{""rarity"":""M"",""set"":""2XM"",""multiverseid"":""491357""},{""rarity"":""M"",""set"":""EMA"",""multiverseid"":""413690""},{""rarity"":""R"",""set"":""USG"",""multiverseid"":""5594""}]"
1031,Fallen Shinobi,,2020-01-13 15:33:40.558396,,BU,5,{3}{U}{B},Creature,f,464148,"[{""rarity"":""R"",""set"":""MH1"",""multiverseid"":464148}]"
250,Paladin en-Vec,5199,2017-09-04 18:38:23.96884,,W,3,{1}{W}{W},Creature,f,,"[{""rarity"":""R"",""set"":""10E"",""multiverseid"":129668},{""rarity"":""R"",""set"":""9ED"",""multiverseid"":82951},{""rarity"":""R"",""set"":""EXO"",""multiverseid"":5199}]"
347,Azorius Signet,97085,2017-09-04 18:40:50.919762,,"",2,{2},Artifact,f,,"[{""rarity"":""C"",""set"":""ARC"",""multiverseid"":220540},{""rarity"":""U"",""set"":""C18"",""multiverseid"":451151},{""rarity"":""C"",""set"":""DIS"",""multiverseid"":97085},{""rarity"":""U"",""set"":""GK2"",""multiverseid"":460153},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":426040}]"
430,Bloodstained Mire,386495,2017-09-04 18:42:39.167508,,"",0,,Land,f,,"[{""rarity"":""M"",""set"":""EXP"",""multiverseid"":405094},{""rarity"":""R"",""set"":""KTK"",""multiverseid"":386495},{""rarity"":""R"",""set"":""ONS"",""multiverseid"":39505}]"
439,Ghitu Encampment,12497,2017-09-04 18:42:40.730422,,"",0,,Land,f,,"[{""rarity"":""U"",""set"":""10E"",""multiverseid"":106564},{""rarity"":""U"",""set"":""DDN"",""multiverseid"":386321},{""rarity"":""U"",""set"":""PD2"",""multiverseid"":234698},{""rarity"":""U"",""set"":""ULG"",""multiverseid"":12497}]"
816,Leyline of Sanctity,397677,2017-09-17 22:05:06.390848,,W,4,{2}{W}{W},Enchantment,f,,"[{""rarity"":""R"",""set"":""M11"",""multiverseid"":204993},{""rarity"":""R"",""set"":""M20"",""multiverseid"":466780},{""rarity"":""R"",""set"":""MM2"",""multiverseid"":397677}]"
833,Conclave Naturalists,398419,2017-09-17 22:05:51.241386,,G,5,{4}{G},Creature,f,,"[{""rarity"":""U"",""set"":""ORI"",""multiverseid"":398419}]"
881,Inspiring Vantage,417819,2017-09-17 22:08:14.227982,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""KLD"",""multiverseid"":417819}]"
916,Hostage Taker,435379,2018-01-05 02:52:42.640195,,BU,4,{2}{U}{B},Creature,f,435379,"[{""rarity"":""R"",""set"":""XLN"",""multiverseid"":435379}]"
925,The Scarab God,,2018-01-05 02:54:56.290449,,BU,5,{3}{U}{B},Creature,f,,"[{""rarity"":""M"",""set"":""HOU"",""multiverseid"":430834},{""rarity"":""M"",""set"":""MP2"",""multiverseid"":430688}]"
1250,Rite of Harmony,,2021-10-25 02:17:52.874684,,WG,2,{G}{W},Instant,f,,"[{""rarity"":""R"",""set"":""MID"",""multiverseid"":""535032""},{""rarity"":""R"",""set"":""MID"",""multiverseid"":""538731""}]"
1247,"Liesa, Forgotten Archangel",,2021-10-25 02:17:52.341755,,WB,5,{2}{W}{W}{B},Creature,f,,"[{""rarity"":""R"",""set"":""MID"",""multiverseid"":""535027""},{""rarity"":""R"",""set"":""MID"",""multiverseid"":""538500""}]"
924,Sorcerous Spyglass,435407,2018-01-05 02:54:56.122792,,"",2,{2},Artifact,f,435407,"[{""rarity"":""R"",""set"":""ELD"",""multiverseid"":473195},{""rarity"":""R"",""set"":""XLN"",""multiverseid"":435407}]"
926,"Vraska, Relic Seeker",,2018-01-05 02:55:31.796771,,BG,6,{4}{B}{G},Planeswalker,f,435388,"[{""rarity"":""M"",""set"":""XLN"",""multiverseid"":435388}]"
419,Worn Powerstone,210137,2017-09-04 18:41:03.622393,,"",3,{3},Artifact,f,,"[{""rarity"":""U"",""set"":""C14"",""multiverseid"":389754},{""rarity"":""U"",""set"":""C15"",""multiverseid"":405456},{""rarity"":""U"",""set"":""C17"",""multiverseid"":433164},{""rarity"":""U"",""set"":""C18"",""multiverseid"":451185},{""rarity"":""U"",""set"":""CM2"",""multiverseid"":446966},{""rarity"":""U"",""set"":""DDE"",""multiverseid"":210137},{""rarity"":""U"",""set"":""EMA"",""multiverseid"":413777},{""rarity"":""U"",""set"":""USG"",""multiverseid"":8876}]"
96,Grave Titan,241830,2017-09-04 18:36:27.477445,,B,6,{4}{B}{B},Creature,f,,"[{""rarity"":""M"",""set"":""C14"",""multiverseid"":""389540""},{""rarity"":""M"",""set"":""M11"",""multiverseid"":""205012""},{""rarity"":""M"",""set"":""M12"",""multiverseid"":""241830""}]"
149,"Chandra, the Firebrand",220146,2017-09-04 18:37:31.318383,,R,4,{3}{R},Planeswalker,f,259205,"[{""rarity"":""M"",""set"":""M12"",""multiverseid"":""220146""},{""rarity"":""M"",""set"":""M13"",""multiverseid"":""259205""}]"
759,Fastbond,1243,2017-09-17 22:01:11.960949,,G,1,{G},Enchantment,t,382934,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":745},{""rarity"":""R"",""set"":""3ED"",""multiverseid"":1243},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":148},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":443}]"
1013,Pteramander,457191,2019-05-30 13:01:21.236244,,U,1,{U},Creature,f,457191,"[{""rarity"":""U"",""set"":""RNA"",""multiverseid"":457191}]"
990,Vampire Hexmage,192232,2019-01-19 16:38:09.500144,,B,2,{B}{B},Creature,f,192232,"[{""rarity"":""U"",""set"":""C14"",""multiverseid"":389735},{""rarity"":""U"",""set"":""CNS"",""multiverseid"":382397},{""rarity"":""U"",""set"":""ZEN"",""multiverseid"":192232}]"
1011,Past in Flames,,2019-05-30 13:01:20.954267,,R,4,{3}{R},Sorcery,f,425930,"[{""rarity"":""M"",""set"":""C16"",""multiverseid"":420748},{""rarity"":""M"",""set"":""ISD"",""multiverseid"":245197},{""rarity"":""M"",""set"":""MM3"",""multiverseid"":425930}]"
1012,Plaguecrafter,,2019-05-30 13:01:21.095495,,B,3,{2}{B},Creature,f,452832,"[{""rarity"":""U"",""set"":""GRN"",""multiverseid"":452832}]"
991,Vivien Reid,447344,2019-01-19 16:38:09.666344,,G,5,{3}{G}{G},Planeswalker,f,,"[{""rarity"":""M"",""set"":""M19"",""multiverseid"":447344},{""rarity"":""M"",""set"":""PM19""}]"
1014,Rix Maadi Reveler,,2019-05-30 13:01:21.377745,,R,2,{1}{R},Creature,f,457253,"[{""rarity"":""R"",""set"":""PRN""},{""rarity"":""R"",""set"":""RNA"",""multiverseid"":457253}]"
1010,"Nicol Bolas, Dragon-God",461134,2019-05-30 13:01:20.809752,,BRU,5,{U}{B}{B}{B}{R},Planeswalker,f,,"[{""rarity"":""M"",""set"":""MED"",""multiverseid"":463947},{""rarity"":""M"",""set"":""PWAR""},{""rarity"":""M"",""set"":""PWAR""},{""rarity"":""M"",""set"":""WAR"",""multiverseid"":461134},{""rarity"":""M"",""set"":""WAR""}]"
258,Rout,382349,2017-09-04 18:38:25.369032,,W,5,{3}{W}{W},Sorcery,f,,"[{""rarity"":""R"",""set"":""C17"",""multiverseid"":433003},{""rarity"":""R"",""set"":""CNS"",""multiverseid"":382349},{""rarity"":""R"",""set"":""INV"",""multiverseid"":22971}]"
298,"Garruk, Caller of Beasts",370687,2017-09-04 18:39:34.39844,,G,6,{4}{G}{G},Planeswalker,f,,"[{""rarity"":""M"",""set"":""M14"",""multiverseid"":370687}]"
375,Mana Vault,1124,2017-09-04 18:40:55.916603,,"",1,{1},Artifact,f,383008,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":627},{""rarity"":""R"",""set"":""3ED"",""multiverseid"":1124},{""rarity"":""R"",""set"":""4ED"",""multiverseid"":2057},{""rarity"":""R"",""set"":""5ED"",""multiverseid"":3800},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":30},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":325},{""rarity"":""M"",""set"":""MPS"",""multiverseid"":420604},{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":457133},{""rarity"":""M"",""set"":""UMA"",""multiverseid"":456825}]"
455,Orzhov Basilica,397902,2017-09-04 18:42:43.521122,,"",0,,Land,f,397902,"[{""rarity"":""C"",""set"":""C13"",""multiverseid"":376442},{""rarity"":""C"",""set"":""C15"",""multiverseid"":405329},{""rarity"":""U"",""set"":""C16"",""multiverseid"":420931},{""rarity"":""C"",""set"":""C17"",""multiverseid"":433200},{""rarity"":""U"",""set"":""C18"",""multiverseid"":451226},{""rarity"":""C"",""set"":""CMA"",""multiverseid"":430483},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247283},{""rarity"":""C"",""set"":""GK2"",""multiverseid"":460475},{""rarity"":""C"",""set"":""GPT"",""multiverseid"":96871},{""rarity"":""U"",""set"":""IMA"",""multiverseid"":438809},{""rarity"":""U"",""set"":""MM2"",""multiverseid"":397902}]"
1082,"Jace, Mirror Mage",,2020-11-15 13:45:36.598741,,U,3,{1}{U}{U},Planeswalker,f,,"[{""rarity"":""M"",""set"":""ZNR"",""multiverseid"":""491692""},{""rarity"":""M"",""set"":""ZNR"",""multiverseid"":""495153""}]"
656,Craterhoof Behemoth,240027,2017-09-17 21:51:54.760997,,G,8,{5}{G}{G}{G},Creature,f,425947,"[{""rarity"":""M"",""set"":""AVR"",""multiverseid"":""240027""},{""rarity"":""M"",""set"":""JMP"",""multiverseid"":""489368""},{""rarity"":""M"",""set"":""MM3"",""multiverseid"":""425947""}]"
868,Harsh Mentor,426837,2017-09-17 22:07:47.738117,,R,2,{1}{R},Creature,f,,"[{""rarity"":""R"",""set"":""AKH"",""multiverseid"":426837}]"
883,Seachrome Coast,209399,2017-09-17 22:08:14.564406,,"",0,,Land,f,209399,"[{""rarity"":""R"",""set"":""SOM"",""multiverseid"":209399}]"
949,Vraska's Contempt,,2018-07-01 02:06:47.426195,,B,4,{2}{B}{B},Instant,f,435283,"[{""rarity"":""R"",""set"":""XLN"",""multiverseid"":435283}]"
950,Wear // Tear,368950,2018-07-01 02:06:47.614949,,WR,3,{1}{R} // {W},Instant,f,,"[{""rarity"":""U"",""set"":""DGM"",""multiverseid"":368950}]"
976,"Nissa, Voice of Zendikar",407648,2019-01-19 16:37:52.978154,,G,3,{1}{G}{G},Planeswalker,f,,"[{""rarity"":""M"",""set"":""DDR"",""multiverseid"":417424},{""rarity"":""M"",""set"":""OGW"",""multiverseid"":407648}]"
1254,Deserted Beach,,2021-10-25 02:17:53.593202,,C,0,,Land,f,,"[{""rarity"":""R"",""set"":""MID"",""multiverseid"":""535058""},{""rarity"":""R"",""set"":""MID"",""multiverseid"":""538436""}]"
1253,Urza's Saga,526748,2021-10-25 02:17:53.412457,,C,0,,"Enchantment,Land",f,,"[{""rarity"":""R"",""set"":""MH2"",""multiverseid"":""522335""},{""rarity"":""R"",""set"":""MH2"",""multiverseid"":""526748""}]"
1256,Rockfall Vale,,2021-10-25 02:17:53.947164,,C,0,,Land,f,,"[{""rarity"":""R"",""set"":""MID"",""multiverseid"":""535065""},{""rarity"":""R"",""set"":""MID"",""multiverseid"":""538439""}]"
1258,Shipwreck Marsh,,2021-10-25 02:17:54.318203,,C,0,,Land,f,,"[{""rarity"":""R"",""set"":""MID"",""multiverseid"":""535066""},{""rarity"":""R"",""set"":""MID"",""multiverseid"":""538440""}]"
1251,Old Stickfingers,,2021-10-25 02:17:53.050383,,BG,2,{X}{B}{G},Creature,f,,"[{""rarity"":""R"",""set"":""MID"",""multiverseid"":""535030""},{""rarity"":""R"",""set"":""MID"",""multiverseid"":""538503""}]"
1255,Haunted Ridge,535061,2021-10-25 02:17:53.771345,,C,0,,Land,f,,"[{""rarity"":""R"",""set"":""MID"",""multiverseid"":""535061""},{""rarity"":""R"",""set"":""MID"",""multiverseid"":""538437""}]"
1062,Cultivate,,2020-09-13 21:19:49.192513,,G,3,{2}{G},Sorcery,f,,"[{""rarity"":""C"",""set"":""A25"",""multiverseid"":442154},{""rarity"":""C"",""set"":""C13"",""multiverseid"":376290},{""rarity"":""C"",""set"":""C16"",""multiverseid"":420763},{""rarity"":""C"",""set"":""C17"",""multiverseid"":433079},{""rarity"":""C"",""set"":""C18"",""multiverseid"":451093},{""rarity"":""C"",""set"":""C19"",""multiverseid"":470705},{""rarity"":""C"",""set"":""C20"",""multiverseid"":482798},{""rarity"":""C"",""set"":""CM2"",""multiverseid"":446871},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247320},{""rarity"":""C"",""set"":""E01"",""multiverseid"":430601},{""rarity"":""C"",""set"":""M11"",""multiverseid"":204996},{""rarity"":""U"",""set"":""M21"",""multiverseid"":485500},{""rarity"":""R"",""set"":""M21"",""multiverseid"":488398},{""rarity"":""C"",""set"":""PC2"",""multiverseid"":271193},{""rarity"":""C"",""set"":""PCA"",""multiverseid"":423487}]"
942,Lyra Dawnbringer,442914,2018-07-01 02:03:22.32465,,W,5,{3}{W}{W},Creature,f,,"[{""rarity"":""M"",""set"":""DOM"",""multiverseid"":442914}]"
957,Carnage Tyrant,,2019-01-19 16:30:41.904731,,G,6,{4}{G}{G},Creature,f,435334,"[{""rarity"":""M"",""set"":""XLN"",""multiverseid"":435334}]"
150,Chandra's Phoenix,220298,2017-09-04 18:37:31.493864,,R,3,{1}{R}{R},Creature,f,,"[{""rarity"":""R"",""set"":""E01"",""multiverseid"":""430583""},{""rarity"":""R"",""set"":""M12"",""multiverseid"":""220298""},{""rarity"":""R"",""set"":""M14"",""multiverseid"":""370691""}]"
978,Palace Jailer,,2019-01-19 16:37:53.301362,,W,4,{2}{W}{W},Creature,f,,"[{""rarity"":""U"",""set"":""CN2"",""multiverseid"":416775}]"
1017,Tithe Taker,457171,2019-05-30 13:02:04.442531,,W,2,{1}{W},Creature,f,457171,"[{""rarity"":""R"",""set"":""PRN""},{""rarity"":""R"",""set"":""RNA"",""multiverseid"":457171}]"
1015,Spellseeker,,2019-05-30 13:02:04.152542,,U,3,{2}{U},Creature,f,446009,"[{""rarity"":""R"",""set"":""BBD"",""multiverseid"":446009}]"
1042,Prismatic Vista,,2020-01-13 15:38:01.864573,,"",0,,Land,f,464193,"[{""rarity"":""R"",""set"":""MH1"",""multiverseid"":464193}]"
262,Soltari Champion,5235,2017-09-04 18:38:26.059586,,W,3,{2}{W},Creature,f,397487,"[{""rarity"":""R"",""set"":""STH"",""multiverseid"":5235}]"
311,Natural Order,413719,2017-09-04 18:39:36.666769,,G,4,{2}{G}{G},Sorcery,f,3671,"[{""rarity"":""M"",""set"":""EMA"",""multiverseid"":413719},{""rarity"":""R"",""set"":""POR"",""multiverseid"":4307},{""rarity"":""R"",""set"":""VIS"",""multiverseid"":3671}]"
467,Simic Growth Chamber,97089,2017-09-04 18:42:45.638065,,"",0,,Land,f,,"[{""rarity"":""C"",""set"":""C15"",""multiverseid"":405379},{""rarity"":""U"",""set"":""C16"",""multiverseid"":420943},{""rarity"":""U"",""set"":""C18"",""multiverseid"":451237},{""rarity"":""U"",""set"":""C19"",""multiverseid"":470820},{""rarity"":""C"",""set"":""CM2"",""multiverseid"":447003},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247194},{""rarity"":""C"",""set"":""DIS"",""multiverseid"":97089},{""rarity"":""U"",""set"":""GK2"",""multiverseid"":460790},{""rarity"":""U"",""set"":""IMA"",""multiverseid"":438815},{""rarity"":""U"",""set"":""MM2"",""multiverseid"":397757}]"
